Date,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,Gross size,,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,weighted,,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital,,,
12/6/2020,316,-0.014040562,492.5,-0.008056395,-0.005984167,0.005984167,0.013764336,0.006618983,0,0,0,5,0.894283897,0,0,0,0,0,0,0,0,,0,0,0,0.013764336,0, -   , -   ,0,0,0,0,0,0, -   ,
15/6/2020,309.5,-0.02056962,492.5,0,-0.02056962,0.02056962,0.012712662,0.006573035,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.012712662,0, -   , -   ,0,0,0,0,0,0, -   ,
16/6/2020,315,0.017770598,510,0.035532995,-0.017762397,0.017762397,0.016322885,0.017830336,0,0,0,5,3.2373481,0,0,0,0,0,0,0,0,,0,0,0,0.017830336,0, -   , -   ,0,0,0,0,0,0, -   ,
17/6/2020,315,0,510,0,0,0,0.014733646,0.017976658,1,0,0,5,,0,0,0,0,0,0,0,0,,0,0,0,0.017976658,0, -   , -   ,0,0,0,0,0,0, -   ,
18/6/2020,314.5,-0.001587302,513,0.005882353,-0.007469655,0.007469655,0.014753392,0.016878517,0,0,0,5,6.04488918,0,0,0,0,0,0,0,0,,0,0,0,0.016878517,0, -   , -   ,0,0,0,0,0,0, -   ,
19/6/2020,314.5,0,546,0.064327485,-0.064327485,0.064327485,0.013579166,0.028279462,0,0,0,5,inf,0,0,0,0,0,0,0,0,,0,0,0,0.028279462,0, -   , -   ,0,0,0,0,0,0, -   ,
22/6/2020,312,-0.007949126,576,0.054945055,-0.062894181,0.062894181,0.009590907,0.028679526,0,1,1,5,12.76077768,64,-5,69,0.01097414,-19968,2880,0,0,Opened,-19968,2880,0,0.028679526,22848, 0.00 , 0.00 ,0,0,0,0,22848,0, -   ,
23/6/2020,315,0.009615385,574,-0.003472222,0.013087607,0.013087607,0.006288134,0.032566503,1,0,-1,5,0.658024691,-64,5,69,0.008192363,20160,-2870,192,10,Closed,20160,-2870,202,0.032566503,23030, 0.01 , 0.00 ,202,0.008771168,0,202,0,0.008771168, 0.000044 ,
24/6/2020,317.5,0.007936508,580,0.010452962,-0.002516454,0.002516454,0.007216342,0.030906885,0,0,0,5,2.405991934,0,0,0,0,0,0,0,0,,0,0,0,0.030906885,0, -   , -   ,0,0,0,0,0,0, -   ,
29/6/2020,312,-0.017322835,565,-0.025862069,0.008539234,0.008539234,0.011256033,0.038508028,1,0,0,5,2.703573366,0,0,0,0,0,0,0,0,,0,0,0,0.038508028,0, -   , -   ,0,0,0,0,0,0, -   ,
30/6/2020,313,0.003205128,579,0.024778761,-0.021573633,0.021573633,0.011455445,0.03034284,0,0,0,5,14.30106591,0,0,0,0,0,0,0,0,,0,0,0,0.03034284,0, -   , -   ,0,0,0,0,0,0, -   ,
1/7/2020,317.5,0.014376997,577,-0.003454231,0.017831228,0.017831228,0.012339445,0.018807527,1,0,0,5,0.436631777,0,0,0,0,0,0,0,0,,0,0,0,0.018807527,0, -   , -   ,0,0,0,0,0,0, -   ,
2/7/2020,322,0.014173228,574,-0.005199307,0.019372535,0.019372535,0.013046507,0.018914016,1,1,1,5,0.653932133,-4,5,9,0.016306234,1288,-2870,0,0,Opened,1288,-2870,0,0.018914016,4158, 0.00 , 0.00 ,0,0,0,0,4158,0, -   ,
3/7/2020,329.5,0.023291925,585,0.019163763,0.004128162,0.004128162,0.01561905,0.020440613,1,1,0,5,1.460749843,4,-5,9,0.018297696,-1318,2925,-30,55,Live,0,0,0,0.020440613,4243, 0.00 , 0.00 ,25,0.005892058,0,0,0,0, -   ,
6/7/2020,338,0.025796662,589,0.006837607,0.018959055,0.018959055,0.008925865,0.013341891,1,1,0,5,0.461890695,4,-5,9,0.011379213,-1352,2945,-64,75,Live,0,0,0,0.013341891,4297, 0.00 , 0.00 ,11,0.002559926,0,0,0,0, -   ,
7/7/2020,338.5,0.00147929,618,0.049235993,-0.047756703,0.047756703,0.009563125,0.022307337,0,0,-1,5,60.76579737,4,-5,9,0.016643243,-1354,3090,-66,220,Closed,-1354,3090,154,0.022307337,4444, 0.00 , 0.00 ,154,0.034653465,0,154,0,0.034653465, 0.000034 ,
8/7/2020,341,0.007385524,661,0.069579288,-0.062193764,0.062193764,0.010309535,0.030854073,0,1,1,5,18.26189012,92,-5,97,0.011368532,-31372,3305,0,0,Opened,-31372,3305,0,0.030854073,34677, 0.01 , 0.00 ,0,0,0,0,34677,0, -   ,
9/7/2020,345,0.011730205,651,-0.015128593,0.026858798,0.026858798,0.010382106,0.033706598,1,0,-1,5,2.43363152,-92,5,97,0.0115844,31740,-3255,368,50,Closed,31740,-3255,418,0.033706598,34995, 0.01 , 0.00 ,418,0.011944564,0,418,0,0.011944564, 0.000091 ,
10/7/2020,348.5,0.010144928,616,-0.053763441,0.063908368,0.063908368,0.008992242,0.049465231,1,1,1,5,9.36733466,-47,5,52,0.012883876,16379.5,-3080,0,0,Opened,16379.5,-3080,0,0.049465231,19459.5, 0.00 , 0.00 ,0,0,0,0,19459.5,0, -   ,
13/7/2020,354.5,0.017216643,629,0.021103896,-0.003887253,0.003887253,0.00578138,0.049551099,0,0,-1,5,2.174946498,47,-5,52,0.009990007,-16661.5,3145,-282,65,Closed,-16661.5,3145,-217,0.049551099,19806.5, 0.00 , 0.00 ,-217,-0.010955999,0,-217,0,-0.010955999,-0.000047 ,
14/7/2020,363.5,0.02538787,611,-0.028616852,0.054004722,0.054004722,0.007125648,0.047999062,1,1,1,5,1.894664792,-10,5,15,0.020750119,3635,-3055,0,0,Opened,3635,-3055,0,0.047999062,6690, 0.00 , 0.00 ,0,0,0,0,6690,0, -   ,
15/7/2020,363,-0.001375516,609,-0.003273322,0.001897807,0.001897807,0.009835393,0.027949367,1,1,0,5,3.992398317,10,-5,15,0.015873384,-3630,3045,5,-10,Live,0,0,0,0.027949367,6675, 0.00 , 0.00 ,-5,-0.000749064,0,0,0,0, -   ,
16/7/2020,357.5,-0.015151515,599,-0.016420361,0.001268846,0.001268846,0.015913235,0.027946012,1,1,0,5,1.815839333,10,-5,15,0.019924161,-3575,2995,60,-60,Live,0,0,0,0.027946012,6570, 0.00 , 0.00 ,0,0,0,0,0,0, -   ,
17/7/2020,367,0.026573427,607,0.013355593,0.013217834,0.013217834,0.018194371,0.020522202,1,1,0,5,0.831262583,10,-5,15,0.018970315,-3670,3035,-35,-20,Live,0,0,0,0.020522202,6705, 0.00 , 0.00 ,-55,-0.008202834,0,0,0,0, -   ,
20/7/2020,366,-0.002724796,601,-0.009884679,0.007159883,0.007159883,0.018544501,0.015598297,1,1,0,5,5.956923326,10,-5,15,0.017562433,-3660,3005,-25,-50,Live,0,0,0,0.018544501,6665, 0.00 , 0.00 ,-75,-0.011252813,0,0,0,0, -   ,
21/7/2020,383,0.046448087,637,0.059900166,-0.013452079,0.013452079,0.025120813,0.030671276,0,0,-1,5,2.144869389,10,-5,15,0.026970967,-3830,3185,-195,130,Closed,-3830,3185,-65,0.030671276,7015, 0.00 , 0.00 ,-65,-0.009265859,0,-65,0,-0.009265859,-0.000014 ,
22/7/2020,384,0.002610966,664,0.042386185,-0.039775219,0.039775219,0.024699326,0.032916976,0,1,1,5,28.07113422,141,-5,146,0.024980753,-54144,3320,0,0,Opened,-54144,3320,0,0.032916976,57464, 0.01 , 0.00 ,0,0,0,0,57464,0, -   ,
23/7/2020,381.5,-0.006510417,677,0.019578313,-0.02608873,0.02608873,0.022574762,0.026936064,0,1,0,5,5.336550396,-141,5,146,0.022724122,53791.5,-3385,-352.5,-65,Live,0,0,0,0.026936064,57176.5, 0.01 , 0.00 ,-417.5,-0.007301951,0,0,0,0, -   ,
24/7/2020,386,0.011795544,675,-0.00295421,0.014749754,0.014749754,0.021332339,0.029567885,1,0,-1,5,0.437965422,-141,5,146,0.021614378,54426,-3375,282,-55,Closed,54426,-3375,227,0.029567885,57801, 0.01 , 0.00 ,227,0.003927268,0,227,0,0.003927268, 0.000049 ,
27/7/2020,424.5,0.099740933,728,0.078518519,0.021222414,0.021222414,0.043432625,0.032195396,1,0,0,5,1.350057782,0,0,0,0,0,0,0,0,,0,0,0,0.043432625,0, -   , -   ,0,0,0,0,0,0, -   ,
28/7/2020,435,0.024734982,680,-0.065934066,0.090669048,0.090669048,0.042555672,0.054027594,1,1,1,5,4.166946354,-21,5,26,0.044761811,9135,-3400,0,0,Opened,9135,-3400,0,0.054027594,12535, 0.00 , 0.00 ,0,0,0,0,12535,0, -   ,
29/7/2020,422,-0.029885057,682,0.002941176,-0.032826234,0.032826234,0.049090904,0.05173593,0,0,-1,5,0.159051918,21,-5,26,0.049599563,-8862,3410,273,10,Closed,-8862,3410,283,0.05173593,12272, 0.00 , 0.00 ,283,0.023060626,0,283,0,0.023060626, 0.000062 ,
30/7/2020,434,0.028436019,683,0.001466276,0.026969743,0.026969743,0.046812164,0.051216636,1,0,0,5,0.081147997,0,0,0,0,0,0,0,0,,0,0,0,0.051216636,0, -   , -   ,0,0,0,0,0,0, -   ,
31/7/2020,425.5,-0.019585253,701,0.026354319,-0.045939573,0.045939573,0.051247793,0.052062535,0,0,0,5,2.216874249,0,0,0,0,0,0,0,0,,0,0,0,0.052062535,0, -   , -   ,0,0,0,0,0,0, -   ,
3/8/2020,416,-0.022326675,696,-0.007132668,-0.015194007,0.015194007,0.027956306,0.034444102,0,0,0,5,0.534495255,0,0,0,0,0,0,0,0,,0,0,0,0.034444102,0, -   , -   ,0,0,0,0,0,0, -   ,
4/8/2020,425.5,0.022836538,732,0.051724138,-0.028887599,0.028887599,0.02748201,0.023958244,0,1,1,5,3.896498408,20,-5,25,0.026777257,-8510,3660,0,0,Opened,-8510,3660,0,0.02748201,12170, 0.00 , 0.00 ,0,0,0,0,12170,0, -   ,
5/8/2020,429,0.008225617,730,-0.00273224,0.010957857,0.010957857,0.023547732,0.024796023,1,0,-1,5,0.565218024,-20,5,25,0.02379739,8580,-3650,70,10,Closed,8580,-3650,80,0.024796023,12230, 0.00 , 0.00 ,80,0.006541292,0,80,0,0.006541292, 0.000017 ,
6/8/2020,435,0.013986014,732,0.002739726,0.011246288,0.011246288,0.020401423,0.024641983,1,0,0,5,0.329636278,0,0,0,0,0,0,0,0,,0,0,0,0.024641983,0, -   , -   ,0,0,0,0,0,0, -   ,
7/8/2020,433,-0.004597701,705,-0.036885246,0.032287545,0.032287545,0.017597597,0.031975982,1,1,1,5,13.06210483,-66,5,71,0.01861016,28578,-3525,0,0,Opened,28578,-3525,0,0.031975982,32103, 0.01 , 0.00 ,0,0,0,0,32103,0, -   ,
10/8/2020,435.5,0.005773672,706,0.00141844,0.004355232,0.004355232,0.010147866,0.031622706,1,1,0,5,0.398267908,66,-5,71,0.011660179,-28743,3530,-165,5,Live,0,0,0,0.031622706,32273, 0.01 , 0.00 ,-160,-0.004957705,0,0,0,0, -   ,
11/8/2020,429,-0.014925373,693,-0.018413598,0.003488225,0.003488225,0.011469398,0.016853092,1,1,0,5,1.992917847,66,-5,71,0.011848532,-28314,3465,264,-60,Live,0,0,0,0.016853092,31779, 0.01 , 0.00 ,204,0.006419334,0,0,0,0, -   ,
12/8/2020,419,-0.023310023,680,-0.018759019,-0.004551005,0.004551005,0.015080867,0.016460614,0,0,-1,5,1.306057507,66,-5,71,0.015178032,-27654,3400,924,-125,Closed,-27654,3400,799,0.016460614,31054, 0.01 , 0.00 ,799,0.025729375,0,799,0,0.025729375, 0.000174 ,
13/8/2020,429,0.023866348,684,0.005882353,0.017983996,0.017983996,0.018407806,0.017297366,1,0,0,5,0.392974085,0,0,0,0,0,0,0,0,,0,0,0,0.018407806,0, -   , -   ,0,0,0,0,0,0, -   ,
14/8/2020,427,-0.004662005,680,-0.005847953,0.001185949,0.001185949,0.018409539,0.011253816,1,0,0,5,1.997616993,0,0,0,0,0,0,0,0,,0,0,0,0.018409539,0, -   , -   ,0,0,0,0,0,0, -   ,
17/8/2020,435,0.018735363,685,0.007352941,0.011382422,0.011382422,0.020666744,0.012613437,1,0,0,5,0.618016819,0,0,0,0,0,0,0,0,,0,0,0,0.020666744,0, -   , -   ,0,0,0,0,0,0, -   ,
18/8/2020,433,-0.004597701,617,-0.099270073,0.094672372,0.094672372,0.019278995,0.044387485,1,1,1,5,30.76627164,-154,5,159,0.02006857,66682,-3085,0,0,Opened,66682,-3085,0,0.044387485,69767, 0.02 , 0.00 ,0,0,0,0,69767,0, -   ,
19/8/2020,427.5,-0.012702079,609,-0.012965964,0.000263886,0.000263886,0.016121655,0.044572638,1,1,0,5,1.454156682,154,-5,159,0.01701634,-65835,3045,847,-40,Live,0,0,0,0.044572638,68880, 0.01 , 0.00 ,807,0.011716028,0,0,0,0, -   ,
20/8/2020,415,-0.029239766,565,-0.072249589,0.043009823,0.043009823,0.017316055,0.046461135,1,1,0,5,3.364045344,154,-5,159,0.018232567,-63910,2825,2772,-260,Live,0,0,0,0.046461135,66735, 0.01 , 0.00 ,2512,0.037641418,0,0,0,0, -   ,
21/8/2020,424.5,0.022891566,604,0.069026549,-0.046134982,0.046134982,0.021838363,0.066565775,0,0,-1,5,4.290420852,154,-5,159,0.023244886,-65373,3020,1309,-65,Closed,-65373,3020,1244,0.066565775,68393, 0.01 , 0.00 ,1244,0.018188996,0,1244,0,0.018188996, 0.000271 ,
24/8/2020,428,0.008244994,585,-0.031456954,0.039701948,0.039701948,0.019887175,0.064575551,1,0,0,5,5.214809039,0,0,0,0,0,0,0,0,,0,0,0,0.064575551,0, -   , -   ,0,0,0,0,0,0, -   ,
25/8/2020,434.5,0.015186916,589,0.006837607,0.008349309,0.008349309,0.02141911,0.052096095,1,0,0,5,0.610323443,0,0,0,0,0,0,0,0,,0,0,0,0.052096095,0, -   , -   ,0,0,0,0,0,0, -   ,
26/8/2020,442,0.01726122,578,-0.018675722,0.035936941,0.035936941,0.020854525,0.052289951,1,0,0,5,1.414853511,0,0,0,0,0,0,0,0,,0,0,0,0.052289951,0, -   , -   ,0,0,0,0,0,0, -   ,
27/8/2020,444,0.004524887,558,-0.034602076,0.039126963,0.039126963,0.007302181,0.042811523,1,0,0,5,9.610492846,0,0,0,0,0,0,0,0,,0,0,0,0.042811523,0, -   , -   ,0,0,0,0,0,0, -   ,
28/8/2020,435,-0.02027027,574,0.028673835,-0.048944105,0.048944105,0.015028743,0.027018424,0,1,1,5,1.866589764,10,-5,15,0.019025304,-4350,2870,0,0,Opened,-4350,2870,0,0.027018424,7220, 0.00 , 0.00 ,0,0,0,0,7220,0, -   ,
31/8/2020,426.5,-0.01954023,556,-0.031358885,0.011818655,0.011818655,0.018304104,0.026998841,1,0,-1,5,2.092120524,-10,5,15,0.02120235,4265,-2780,-85,90,Closed,4265,-2780,5,0.026998841,7045, 0.00 , 0.00 ,5,0.000709723,0,5,0,0.000709723, 0.000001 ,
1/9/2020,435,0.01992966,576,0.035971223,-0.016041563,0.016041563,0.019413874,0.033784799,0,0,0,5,2.389948487,0,0,0,0,0,0,0,0,,0,0,0,0.033784799,0, -   , -   ,0,0,0,0,0,0, -   ,
2/9/2020,433,-0.004597701,596,0.034722222,-0.039319923,0.039319923,0.016969676,0.03632918,0,1,1,5,10.3950154,52,-5,57,0.018667878,-22516,2980,0,0,Opened,-22516,2980,0,0.03632918,25496, 0.01 , 0.00 ,0,0,0,0,25496,0, -   ,
3/9/2020,436,0.006928406,603,0.011744966,-0.00481656,0.00481656,0.017301994,0.028155615,0,1,0,5,2.344494643,-52,5,57,0.018254066,22672,-3015,156,-35,Live,0,0,0,0.028155615,25687, 0.01 , 0.00 ,121,0.004710554,0,0,0,0, -   ,
4/9/2020,429,-0.016055046,603,0,-0.016055046,0.016055046,0.016358134,0.027834609,0,1,0,5,0,-52,5,57,0.017364842,22308,-3015,-208,-35,Live,0,0,0,0.027834609,25323, 0.01 , 0.00 ,-243,-0.009596019,0,0,0,0, -   ,
7/9/2020,426,-0.006993007,598,-0.008291874,0.001298867,0.001298867,0.01390032,0.020041951,1,0,-1,5,1.664486643,-52,5,57,0.014439059,22152,-2990,-364,-10,Closed,22152,-2990,-374,0.020041951,25142, 0.01 , 0.00 ,-374,-0.014875507,0,-374,0,-0.014875507,-0.000081 ,
8/9/2020,431,0.011737089,604,0.010033445,0.001703644,0.001703644,0.011151665,0.016187845,1,0,0,5,1.197979343,0,0,0,0,0,0,0,0,,0,0,0,0.016187845,0, -   , -   ,0,0,0,0,0,0, -   ,
9/9/2020,427,-0.009280742,595,-0.014900662,0.00561992,0.00561992,0.011632108,0.011499991,1,0,0,5,2.237236728,0,0,0,0,0,0,0,0,,0,0,0,0.011632108,0, -   , -   ,0,0,0,0,0,0, -   ,
10/9/2020,435,0.018735363,599,0.006722689,0.012012674,0.012012674,0.014839834,0.010348478,1,0,0,5,0.494104124,0,0,0,0,0,0,0,0,,0,0,0,0.014839834,0, -   , -   ,0,0,0,0,0,0, -   ,
11/9/2020,436.5,0.003448276,595,-0.006677796,0.010126072,0.010126072,0.011973041,0.010569366,1,0,0,5,2.639756601,0,0,0,0,0,0,0,0,,0,0,0,0.011973041,0, -   , -   ,0,0,0,0,0,0, -   ,
14/9/2020,441,0.010309278,609,0.023529412,-0.013220133,0.013220133,0.010592295,0.014967711,0,0,0,5,3.151820728,0,0,0,0,0,0,0,0,,0,0,0,0.014967711,0, -   , -   ,0,0,0,0,0,0, -   ,
15/9/2020,445,0.009070295,611,0.003284072,0.005786223,0.005786223,0.010358047,0.014557113,1,0,0,5,0.497132894,0,0,0,0,0,0,0,0,,0,0,0,0.014557113,0, -   , -   ,0,0,0,0,0,0, -   ,
16/9/2020,458,0.029213483,617,0.009819967,0.019393516,0.019393516,0.010037622,0.010972436,1,1,1,5,0.452841672,-3,5,8,0.010621881,1374,-3085,0,0,Opened,1374,-3085,0,0.010972436,4459, 0.00 , 0.00 ,0,0,0,0,4459,0, -   ,
17/9/2020,448.5,-0.020742358,599,-0.02917342,0.008431062,0.008431062,0.017945681,0.019725676,1,1,0,5,1.878423829,3,-5,8,0.019058178,-1345.5,2995,28.5,-90,Live,0,0,0,0.019725676,4340.5, 0.00 , 0.00 ,-61.5,-0.014168875,0,0,0,0, -   ,
18/9/2020,444,-0.010033445,611,0.020033389,-0.030066834,0.030066834,0.019425522,0.020988673,0,0,-1,5,2.747657507,3,-5,8,0.020402491,-1332,3055,42,-30,Closed,-1332,3055,12,0.020988673,4387, 0.00 , 0.00 ,12,0.002735354,0,12,0,0.002735354, 0.000003 ,
21/9/2020,440,-0.009009009,616,0.008183306,-0.017192315,0.017192315,0.019668025,0.018688881,0,0,0,5,1.271685761,0,0,0,0,0,0,0,0,,0,0,0,0.019668025,0, -   , -   ,0,0,0,0,0,0, -   ,
22/9/2020,437,-0.006818182,603,-0.021103896,0.014285714,0.014285714,0.019049369,0.021396443,1,0,0,5,4.271003596,0,0,0,0,0,0,0,0,,0,0,0,0.021396443,0, -   , -   ,0,0,0,0,0,0, -   ,
23/9/2020,433.5,-0.008009153,617,0.023217247,-0.0312264,0.0312264,0.005617261,0.023997599,0,1,1,5,4.125914067,21,-5,26,0.009151942,-9103.5,3085,0,0,Opened,-9103.5,3085,0,0.023997599,12188.5, 0.00 , 0.00 ,0,0,0,0,12188.5,0, -   ,
24/9/2020,423,-0.024221453,600,-0.027552674,0.003331221,0.003331221,0.007145396,0.023507048,1,0,-1,5,1.613520335,-21,5,26,0.010291867,8883,-3000,-220.5,85,Closed,8883,-3000,-135.5,0.023507048,11883, 0.00 , 0.00 ,-135.5,-0.011402844,0,-135.5,0,-0.011402844,-0.000029 ,
25/9/2020,424,0.002364066,585,-0.025,0.027364066,0.027364066,0.009571841,0.02279483,1,1,1,5,14.59050708,-73,5,78,0.010419469,30952,-2925,0,0,Opened,30952,-2925,0,0.02279483,33877, 0.01 , 0.00 ,0,0,0,0,33877,0, -   ,
28/9/2020,431.5,0.017688679,603,0.030769231,-0.013080552,0.013080552,0.015359209,0.028451397,0,0,-1,5,2.430847669,73,-5,78,0.016198452,-31499.5,3015,-547.5,90,Closed,-31499.5,3015,-457.5,0.028451397,34514.5, 0.01 , 0.00 ,-457.5,-0.013255298,0,-457.5,0,-0.013255298,-0.000100 ,
29/9/2020,431,-0.001158749,610,0.011608624,-0.012767372,0.012767372,0.015289483,0.02725195,0,0,0,5,14.17895057,0,0,0,0,0,0,0,0,,0,0,0,0.02725195,0, -   , -   ,0,0,0,0,0,0, -   ,
30/9/2020,433,0.004640371,607,-0.004918033,0.009558404,0.009558404,0.01523104,0.024719849,1,0,0,5,1.485728618,0,0,0,0,0,0,0,0,,0,0,0,0.024719849,0, -   , -   ,0,0,0,0,0,0, -   ,
5/10/2020,432.5,-0.001154734,611,0.006589786,-0.00774452,0.00774452,0.00778649,0.020624867,0,0,0,5,8.062027788,0,0,0,0,0,0,0,0,,0,0,0,0.020624867,0, -   , -   ,0,0,0,0,0,0, -   ,
6/10/2020,439.5,0.016184971,615,0.006546645,0.009638326,0.009638326,0.009178181,0.013038217,1,0,0,5,0.566008677,0,0,0,0,0,0,0,0,,0,0,0,0.013038217,0, -   , -   ,0,0,0,0,0,0, -   ,
7/10/2020,443,0.007963595,647,0.05203252,-0.044068925,0.044068925,0.007235181,0.021908078,0,1,1,5,9.542589723,48,-5,53,0.008619416,-21264,3235,0,0,Opened,-21264,3235,0,0.021908078,24499, 0.01 , 0.00 ,0,0,0,0,24499,0, -   ,
8/10/2020,453,0.022573363,670,0.035548686,-0.012975323,0.012975323,0.009402598,0.023696257,0,1,0,5,2.329184451,-48,5,53,0.010751056,21744,-3350,480,-115,Live,0,0,0,0.023696257,25094, 0.01 , 0.00 ,365,0.01454531,0,0,0,0, -   ,
12/10/2020,460,0.015452539,714,0.065671642,-0.050219103,0.050219103,0.009087927,0.026613259,0,1,0,5,6.596573653,-48,5,53,0.01074126,22080,-3570,816,-335,Live,0,0,0,0.026613259,25650, 0.01 , 0.00 ,481,0.018752437,0,0,0,0, -   ,
13/10/2020,462,0.004347826,699,-0.021008403,0.025356229,0.025356229,0.00720365,0.035055224,1,0,-1,5,7.310651533,-48,5,53,0.009831157,22176,-3495,912,-260,Closed,22176,-3495,652,0.035055224,25671, 0.01 , 0.00 ,652,0.025398309,0,652,0,0.025398309, 0.000142 ,
14/10/2020,459,-0.006493506,689,-0.014306152,0.007812645,0.007812645,0.011049544,0.039204552,1,0,0,5,3.307120973,0,0,0,0,0,0,0,0,,0,0,0,0.039204552,0, -   , -   ,0,0,0,0,0,0, -   ,
15/10/2020,453,-0.013071895,689,0,-0.013071895,0.013071895,0.014800654,0.036584759,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.036584759,0, -   , -   ,0,0,0,0,0,0, -   ,
16/10/2020,449,-0.008830022,680,-0.013062409,0.004232387,0.004232387,0.011553343,0.035600523,1,0,0,5,2.240392292,0,0,0,0,0,0,0,0,,0,0,0,0.035600523,0, -   , -   ,0,0,0,0,0,0, -   ,
19/10/2020,457.5,0.018930958,692,0.017647059,0.001283899,0.001283899,0.012874957,0.015323175,1,0,0,5,1.409985819,0,0,0,0,0,0,0,0,,0,0,0,0.015323175,0, -   , -   ,0,0,0,0,0,0, -   ,
20/10/2020,451,-0.01420765,697,0.007225434,-0.021433084,0.021433084,0.013593878,0.013580059,0,1,1,5,0.785955374,4,-5,9,0.013586201,-1804,3485,0,0,Opened,-1804,3485,0,0.013593878,5289, 0.00 , 0.00 ,0,0,0,0,5289,0, -   ,
21/10/2020,453,0.00443459,691,-0.008608321,0.013042911,0.013042911,0.014109091,0.012311631,1,0,-1,5,2.96104402,-4,5,9,0.013110502,1812,-3455,8,30,Closed,1812,-3455,38,0.014109091,5267, 0.00 , 0.00 ,38,0.007214733,0,38,0,0.007214733, 0.000008 ,
22/10/2020,455,0.004415011,688,-0.004341534,0.008756545,0.008756545,0.012969837,0.012519429,1,0,0,5,1.486922918,0,0,0,0,0,0,0,0,,0,0,0,0.012969837,0, -   , -   ,0,0,0,0,0,0, -   ,
23/10/2020,452,-0.006593407,678,-0.014534884,0.007941477,0.007941477,0.012581005,0.012908096,1,0,0,5,3.306686047,0,0,0,0,0,0,0,0,,0,0,0,0.012908096,0, -   , -   ,0,0,0,0,0,0, -   ,
26/10/2020,450,-0.004424779,674,-0.005899705,0.001474926,0.001474926,0.007912501,0.007974484,1,0,0,5,1.997037037,0,0,0,0,0,0,0,0,,0,0,0,0.007974484,0, -   , -   ,0,0,0,0,0,0, -   ,
27/10/2020,447,-0.006666667,685,0.016320475,-0.022987141,0.022987141,0.005723672,0.01169555,0,1,1,5,3.751518531,19,-5,24,0.006967814,-8493,3425,0,0,Opened,-8493,3425,0,0.01169555,11918, 0.00 , 0.00 ,0,0,0,0,11918,0, -   ,
28/10/2020,444,-0.006711409,681,-0.005839416,-0.000871993,0.000871993,0.004800557,0.011451039,0,1,0,5,1.334503847,-19,5,24,0.006186074,8436,-3405,-57,20,Live,0,0,0,0.011451039,11841, 0.00 , 0.00 ,-37,-0.003124736,0,0,0,0, -   ,
29/10/2020,437,-0.015765766,684,0.004405286,-0.020171052,0.020171052,0.004430035,0.011829793,0,1,0,5,0.437354639,-19,5,24,0.005971651,8303,-3420,-190,5,Live,0,0,0,0.011829793,11723, 0.00 , 0.00 ,-185,-0.015780943,1,-185,0,-0.015780943,-0.000040 ,
30/10/2020,432,-0.011441648,678,-0.00877193,-0.002669718,0.002669718,0.004564864,0.01038758,0,1,0,5,1.203240741,-19,5,24,0.00577793,8208,-3390,-285,35,Live,0,0,0,0.01038758,11598, 0.00 , 0.00 ,-250,-0.021555441,1,0,0,0, -   ,
2/11/2020,435.5,0.008101852,653,-0.036873156,0.044975008,0.044975008,0.008993898,0.019794062,1,0,-1,5,6.824188887,-19,5,24,0.011243932,8274.5,-3265,-218.5,160,Closed,8274.5,-3265,-58.5,0.019794062,11539.5, 0.00 , 0.00 ,-58.5,-0.005069544,0,0,0,0, -   ,
3/11/2020,441,0.012629162,665,0.018376723,-0.005747561,0.005747561,0.012398243,0.020390065,0,0,0,5,2.194201919,0,0,0,0,0,0,0,0,,0,0,0,0.020390065,0, -   , -   ,0,0,0,0,0,0, -   ,
4/11/2020,450,0.020408163,677,0.018045113,0.00236305,0.00236305,0.015670679,0.022992773,1,0,0,5,1.330245614,0,0,0,0,0,0,0,0,,0,0,0,0.022992773,0, -   , -   ,0,0,0,0,0,0, -   ,
5/11/2020,451,0.002222222,696,0.028064993,-0.02584277,0.02584277,0.011976063,0.02653558,0,0,0,5,19.48992392,0,0,0,0,0,0,0,0,,0,0,0,0.02653558,0, -   , -   ,0,0,0,0,0,0, -   ,
6/11/2020,452.5,0.003325942,700,0.005747126,-0.002421184,0.002421184,0.007444586,0.025598068,0,0,0,5,2.673101755,0,0,0,0,0,0,0,0,,0,0,0,0.025598068,0, -   , -   ,0,0,0,0,0,0, -   ,
9/11/2020,458.5,0.013259669,702,0.002857143,0.010402526,0.010402526,0.007586563,0.010292046,1,1,1,5,0.329911201,-2,5,7,0.009519051,917,-3510,0,0,Opened,917,-3510,0,0.010292046,4427, 0.00 , 0.00 ,0,0,0,0,4427,0, -   ,
10/11/2020,451,-0.016357688,686,-0.022792023,0.006434335,0.006434335,0.013886915,0.019171148,1,1,0,5,2.119378484,2,-5,7,0.017661367,-902,3430,15,-80,Live,0,0,0,0.019171148,4332, 0.00 , 0.00 ,-65,-0.015004617,0,0,0,0, -   ,
